card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,band0845,baseline,FILLED,2026-07-21,IN BAND (+0.43R) market at 08:45,,2026-07-21 08:45:00,7483.0,33.52,0.57,Unit 2,7516.52,2026-07-22 17:00:00,stopped out,-1.0,-1.0
2026-07-20_Trade_1,2026-07-20,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,band0845,baseline,FILLED,2026-07-21,IN BAND (+0.43R) market at 08:45,,2026-07-21 08:45:00,7483.0,33.52,0.57,Unit 3,7503.7,2026-07-21 23:45:00,card runner time-stop at entry-session close,-0.618,-0.782
2026-07-20_Trade_2,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),Trade 2,SHORT,STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,band0845,baseline,FILLED,2026-07-21,RECOVERY to entry-0.5R (7473.15),,2026-07-21 15:15:00,7473.15,14.28,0.5,Unit 1,7487.44,2026-07-21 16:15:00,stopped out,-1.0,-1.0
2026-07-20_Trade_2,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),Trade 2,SHORT,STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,band0845,baseline,FILLED,2026-07-21,RECOVERY to entry-0.5R (7473.15),,2026-07-21 15:15:00,7473.15,14.28,0.5,Unit 2,7487.44,2026-07-21 16:15:00,stopped out,-1.0,-1.0
2026-07-20_Trade_2,2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),Trade 2,SHORT,STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,band0845,baseline,FILLED,2026-07-21,RECOVERY to entry-0.5R (7473.15),,2026-07-21 15:15:00,7473.15,14.28,0.5,Unit 3,7487.44,2026-07-21 16:15:00,stopped out,-1.0,-1.0
2026-07-20_Trade_3C,2026-07-20,Trade 3C - Momentum-Breakout (conditional),Trade 3C,SHORT,CONDITIONAL,7276.13,7470.83,6999.76,6852.55,,194.7,band0845,baseline,NO TRIGGER,,,confirming close beyond 7276.13 never printed,,,,,All,,,,0.0,0.0
2026-07-21_Trade_1,2026-07-21,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,band0845,baseline,FILLED,2026-07-22,RECOVERY to entry-0.5R (7472.50),,2026-07-22 15:45:00,7472.5,29.5,0.5,Unit 1,7502.0,2026-07-22 16:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_1,2026-07-21,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,band0845,baseline,FILLED,2026-07-22,RECOVERY to entry-0.5R (7472.50),,2026-07-22 15:45:00,7472.5,29.5,0.5,Unit 2,7502.0,2026-07-22 16:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_1,2026-07-21,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7443.0,7502.0,7384.0,7325.0,7245.0,59.0,band0845,baseline,FILLED,2026-07-22,RECOVERY to entry-0.5R (7472.50),,2026-07-22 15:45:00,7472.5,29.5,0.5,Unit 3,7502.0,2026-07-22 16:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_2,2026-07-21,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,band0845,baseline,FILLED,2026-07-24,WAITED for return to entry,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 18:00:00,7443.0,87.0,1.0,Unit 1,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,band0845,baseline,FILLED,2026-07-24,WAITED for return to entry,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 18:00:00,7443.0,87.0,1.0,Unit 2,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-21_Trade_3C,2026-07-21,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7443.0,7530.0,7094.0,6933.0,6800.0,87.0,band0845,baseline,FILLED,2026-07-24,WAITED for return to entry,confirmed close 7418.0 on 2026-07-23; ,2026-07-24 18:00:00,7443.0,87.0,1.0,Unit 3,7530.0,2026-08-03 04:45:00,stopped out,-1.0,-1.0
2026-07-22_Trade_1,2026-07-22,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-22_Trade_2,2026-07-22,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-22_Trade_3B,2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",Trade 3B,SHORT,LIMIT,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,band0845,baseline,NO FILL,2026-07-23,,08:45 7493.3 was -0.95R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-23_Trade_1,2026-07-23,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,band0845,baseline,NO FILL,2026-07-24,,08:45 7411.4 was -3.95R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-23_Trade_2,2026-07-23,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,band0845,baseline,FILLED,2026-07-24,RECOVERY to entry-0.5R (7448.91),,2026-07-24 18:15:00,7448.91,34.27,0.5,Unit 1,7414.64,2026-07-24 21:15:00,stopped out,-1.0,-1.0
2026-07-23_Trade_2,2026-07-23,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,band0845,baseline,FILLED,2026-07-24,RECOVERY to entry-0.5R (7448.91),,2026-07-24 18:15:00,7448.91,34.27,0.5,Unit 2,7414.64,2026-07-24 21:15:00,stopped out,-1.0,-1.0
2026-07-23_Trade_2,2026-07-23,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,band0845,baseline,FILLED,2026-07-24,RECOVERY to entry-0.5R (7448.91),,2026-07-24 18:15:00,7448.91,34.27,0.5,Unit 3,7414.64,2026-07-24 21:15:00,stopped out,-1.0,-1.0
2026-07-23_Trade_3,2026-07-23,Trade 3 - Pivot fade (sell limit daily R2),Trade 3,SHORT,LIMIT,7540.65,7588.26,7504.03,7490.13,7483.19,47.61,band0845,baseline,NO FILL,2026-07-24,,08:45 7411.4 was -2.71R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-24_Trade_1,2026-07-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7408.3,7446.52,7370.08,7331.86,7190.5,38.22,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7427.41),,2026-07-27 17:15:00,7427.41,19.11,0.5,Unit 1,7446.52,2026-07-28 18:45:00,stopped out,-1.0,-1.0
2026-07-24_Trade_1,2026-07-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7408.3,7446.52,7370.08,7331.86,7190.5,38.22,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7427.41),,2026-07-27 17:15:00,7427.41,19.11,0.5,Unit 2,7446.52,2026-07-28 18:45:00,stopped out,-1.0,-1.0
2026-07-24_Trade_1,2026-07-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7408.3,7446.52,7370.08,7331.86,7190.5,38.22,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7427.41),,2026-07-27 17:15:00,7427.41,19.11,0.5,Unit 3,7417.8,2026-07-27 23:45:00,card runner time-stop at entry-session close,0.503,-0.249
2026-07-24_Trade_2,2026-07-24,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7453.82),,2026-07-27 16:45:00,7453.82,25.45,0.5,Unit 1,7375.53,2026-07-29 17:00:00,TP1 reached,3.076,1.038
2026-07-24_Trade_2,2026-07-24,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7453.82),,2026-07-27 16:45:00,7453.82,25.45,0.5,Unit 2,7342.77,2026-07-29 19:15:00,TP2 reached,4.363,1.681
2026-07-24_Trade_2,2026-07-24,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7428.37,7479.28,7375.53,7342.77,7289.93,50.91,band0845,baseline,FILLED,2026-07-27,RECOVERY to entry-0.5R (7453.82),,2026-07-27 16:45:00,7453.82,25.45,0.5,Unit 3,7453.82,2026-07-30 23:00:00,BE trail hit (BE_ON_TP1),-0.0,-0.5
2026-07-24_Trade_3A,2026-07-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,LIMIT,7481.66,7552.99,7395.6,7334.32,7256.36,71.33,band0845,baseline,FILLED,2026-07-27,WAITED for return to entry,,2026-07-27 09:00:00,7481.66,71.33,1.0,Unit 1,7395.6,2026-07-27 17:30:00,TP1 reached,1.207,1.207
2026-07-24_Trade_3A,2026-07-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,LIMIT,7481.66,7552.99,7395.6,7334.32,7256.36,71.33,band0845,baseline,FILLED,2026-07-27,WAITED for return to entry,,2026-07-27 09:00:00,7481.66,71.33,1.0,Unit 2,7334.32,2026-07-29 22:30:00,TP2 reached,2.066,2.066
2026-07-24_Trade_3A,2026-07-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,LIMIT,7481.66,7552.99,7395.6,7334.32,7256.36,71.33,band0845,baseline,FILLED,2026-07-27,WAITED for return to entry,,2026-07-27 09:00:00,7481.66,71.33,1.0,Unit 3,7481.66,2026-07-31 11:15:00,BE trail hit (BE_ON_TP1),-0.0,-0.0
2026-07-27_Trade_1,2026-07-27,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,band0845,baseline,FILLED,2026-07-28,RECOVERY to entry-0.5R (7409.36),,2026-07-28 11:15:00,7409.36,16.45,0.5,Unit 1,7392.91,2026-07-28 11:15:00,stopped out,-1.0,-1.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,band0845,baseline,FILLED,2026-07-28,RECOVERY to entry-0.5R (7409.36),,2026-07-28 11:15:00,7409.36,16.45,0.5,Unit 2,7392.91,2026-07-28 11:15:00,stopped out,-1.0,-1.0
2026-07-27_Trade_2,2026-07-27,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7425.82,7392.91,7449.8,7468.7,7487.61,32.91,band0845,baseline,FILLED,2026-07-28,RECOVERY to entry-0.5R (7409.36),,2026-07-28 11:15:00,7409.36,16.45,0.5,Unit 3,7392.91,2026-07-28 11:15:00,stopped out,-1.0,-1.0
2026-07-27_Trade_3C,2026-07-27,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,band0845,baseline,NO FILL,2026-08-04,,confirmed close 7603.2 on 2026-08-03; 08:45 7619.8 was -0.12R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 1,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 2,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_1,2026-07-28,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7392.0,7357.0,7427.0,7462.0,7538.0,35.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 16:45:00,7392.0,35.0,1.0,Unit 3,7357.0,2026-07-29 18:45:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 1,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 2,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_2,2026-07-28,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7387.0,7362.0,7411.0,7435.0,7512.0,25.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 17:00:00,7387.0,25.0,1.0,Unit 3,7362.0,2026-07-29 18:30:00,stopped out,-1.0,-1.0
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 09:00:00,7420.0,42.0,1.0,Unit 1,7435.0,2026-07-29 09:30:00,TP1 reached,0.357,0.357
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 09:00:00,7420.0,42.0,1.0,Unit 2,7457.0,2026-07-29 12:45:00,TP2 reached,0.881,0.881
2026-07-28_Trade_3,2026-07-28,Trade 3 - Mean-Reversion (buy stop on P reclaim),Trade 3,LONG,STOP,7420.0,7378.0,7435.0,7457.0,7538.0,42.0,band0845,baseline,FILLED,2026-07-29,WAITED for return to entry,,2026-07-29 09:00:00,7420.0,42.0,1.0,Unit 3,7420.0,2026-07-29 16:30:00,BE trail hit (BE_ON_TP1),0.0,0.0
2026-07-29_Trade_1,2026-07-29,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,band0845,baseline,FILLED,2026-07-30,RECOVERY to entry-0.5R (7419.09),,2026-07-30 20:00:00,7419.09,19.7,0.5,Unit 1,7478.18,2026-07-31 07:45:00,TP1 reached,2.999,1.0
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,band0845,baseline,FILLED,2026-07-30,RECOVERY to entry-0.5R (7419.09),,2026-07-30 20:00:00,7419.09,19.7,0.5,Unit 2,7419.09,2026-07-31 17:00:00,BE trail hit (BE_ON_TP1),0.0,-0.5
2026-07-29_Trade_2,2026-07-29,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,LONG,STOP,7438.79,7399.39,7478.18,7517.57,7560.0,39.4,band0845,baseline,FILLED,2026-07-30,RECOVERY to entry-0.5R (7419.09),,2026-07-30 20:00:00,7419.09,19.7,0.5,Unit 3,7419.09,2026-07-31 17:00:00,BE trail hit (BE_ON_TP1),0.0,-0.5
2026-07-29_Trade_3C,2026-07-29,Trade 3C - Momentum-Breakout (conditional upside),Trade 3C,LONG,CONDITIONAL,7598.01,7409.11,7868.82,8012.48,,188.9,band0845,baseline,NO FILL,2026-08-04,,confirmed close 7603.2 on 2026-08-03; 08:45 7619.8 was -0.12R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-30_Trade_1,2026-07-30,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7316.0,7401.0,7231.0,7146.0,7181.0,85.0,band0845,baseline,NO FILL,2026-07-31,,08:45 7476.1 was +1.88R beyond entry; no recovery to 7358.5 by cut-off,,,,,All,,,,0.0,0.0
2026-07-30_Trade_2,2026-07-30,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,band0845,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-30_Trade_3C,2026-07-30,Trade 3C - Momentum-Breakout (conditional short),Trade 3C,SHORT,CONDITIONAL,7280.0,7408.0,7008.0,6865.0,,128.0,band0845,baseline,NO TRIGGER,,,confirming close beyond 7280.0 never printed,,,,,All,,,,0.0,0.0
2026-07-31_Trade_1,2026-07-31,Trade 1 - Daily Directional (breakout stop),Trade 1,LONG,STOP,7455.0,7366.0,7510.0,7582.0,7650.0,89.0,band0845,baseline,NO FILL,2026-08-03,,08:45 7534.7 was -0.90R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-31_Trade_2,2026-07-31,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7405.0,7340.0,7476.0,7515.0,7560.0,65.0,band0845,baseline,NO FILL,2026-08-03,,08:45 7534.7 was -2.00R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
2026-07-31_Trade_3A,2026-07-31,Trade 3A - Momentum-Pullback (38.2% fib),Trade 3A,LONG,LIMIT,7412.0,7360.0,7464.0,7516.0,7570.0,52.0,band0845,baseline,NO FILL,2026-08-03,,08:45 7534.7 was -2.36R worse than entry; never returned to entry by cut-off,,,,,All,,,,0.0,0.0
