card_id,report_date,strategy,family,direction,entry_mode,entry,stop,tp1,tp2,tp3,card_R_points,policy,source,fill_status,entry_session,entry_rule,fill_reason,fill_ts,fill_px,R_points,risk_vs_card,unit,exit_px,exit_ts,exit_reason,R,R_card
2026-06-16_Trade_3A,2026-06-16,Trade 3A - Momentum-Pullback (pivot confluence),Trade 3A,LONG,LIMIT,7400.0,7330.0,7470.0,7506.0,7577.0,70.0,card,baseline,NO FILL,2026-06-17,,LIMIT 7400.0 not reached from 09:00 to 23:00 on 2026-06-17 (range 7408.5-7548.3),,,,,All,,,,0.0,0.0
2026-06-17_Trade_1,2026-06-17,Trade 1 - Daily Directional,Trade 1,LONG,LIMIT,7558.0,7475.0,7641.0,7724.0,7800.0,83.0,card,baseline,SKIPPED_MICRO_R,2026-06-18,LIMIT already marketable at 09:00 - filled at open,,2026-06-18 09:00:00,7483.0,8.0,0.096,All,,,MICRO-R - realised risk 8.0 < 0.25 x card R 83.0; not taken,0.0,0.0
2026-06-17_Trade_2,2026-06-17,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,card,baseline,SKIPPED_MICRO_R,2026-06-18,LIMIT already marketable at 09:00 - filled at open,,2026-06-18 09:00:00,7483.0,13.0,0.228,All,,,MICRO-R - realised risk 13.0 < 0.25 x card R 57.0; not taken,0.0,0.0
2026-06-17_Trade_3A,2026-06-17,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7590.0,7527.0,7653.0,7716.0,7800.0,63.0,card,baseline,NO FILL,2026-06-18,,STOP 7590.0 not reached from 09:00 to 23:00 on 2026-06-18 (range 7468.1-7518.3),,,,,All,,,,0.0,0.0
2026-06-18_Trade_1,2026-06-18,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,card,baseline,FILLED,2026-06-19,MARKET at 09:00 open,,2026-06-19 09:00:00,7468.9,32.1,0.396,Unit 1,7501.0,2026-06-19 17:30:00,stopped out,-1.0,-1.0
2026-06-18_Trade_1,2026-06-18,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,card,baseline,FILLED,2026-06-19,MARKET at 09:00 open,,2026-06-19 09:00:00,7468.9,32.1,0.396,Unit 2,7501.0,2026-06-19 17:30:00,stopped out,-1.0,-1.0
2026-06-18_Trade_1,2026-06-18,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,card,baseline,FILLED,2026-06-19,MARKET at 09:00 open,,2026-06-19 09:00:00,7468.9,32.1,0.396,Unit 3,7501.0,2026-06-19 17:30:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),Trade 2,SHORT,LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,card,baseline,FILLED,2026-06-19,LIMIT already marketable at 09:00 - filled at open,,2026-06-19 09:00:00,7468.9,37.1,0.663,Unit 1,7506.0,2026-06-19 18:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),Trade 2,SHORT,LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,card,baseline,FILLED,2026-06-19,LIMIT already marketable at 09:00 - filled at open,,2026-06-19 09:00:00,7468.9,37.1,0.663,Unit 2,7506.0,2026-06-19 18:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_2,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),Trade 2,SHORT,LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,card,baseline,FILLED,2026-06-19,LIMIT already marketable at 09:00 - filled at open,,2026-06-19 09:00:00,7468.9,37.1,0.663,Unit 3,7506.0,2026-06-19 18:00:00,stopped out,-1.0,-1.0
2026-06-18_Trade_3C,2026-06-18,Trade 3C - Momentum-Breakout (sell stop),Trade 3C,SHORT,STOP,7369.0,7427.0,7322.0,7275.0,7182.0,58.0,card,baseline,NO FILL,2026-06-19,,STOP 7369.0 not reached from 09:00 to 23:00 on 2026-06-19 (range 7467.7-7506.0),,,,,All,,,,0.0,0.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,card,baseline,FILLED,2026-06-22,MARKET at 09:00 open,,2026-06-22 09:00:00,7486.5,21.5,0.604,Unit 1,7536.0,2026-06-22 16:30:00,TP1 reached,2.302,0.996
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,card,baseline,FILLED,2026-06-22,MARKET at 09:00 open,,2026-06-22 09:00:00,7486.5,21.5,0.604,Unit 2,7465.0,2026-06-23 03:00:00,stopped out,-1.0,-1.0
2026-06-19_Trade_1,2026-06-19,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,card,baseline,FILLED,2026-06-22,MARKET at 09:00 open,,2026-06-22 09:00:00,7486.5,21.5,0.604,Unit 3,7481.8,2026-06-22 23:45:00,card runner time-stop at entry-session close,-0.219,-0.528
2026-06-19_Trade_2,2026-06-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,card,baseline,FILLED,2026-06-22,LIMIT touched,,2026-06-22 17:45:00,7475.58,25.01,1.0,Unit 1,7450.57,2026-06-23 06:00:00,stopped out,-1.0,-1.0
2026-06-19_Trade_2,2026-06-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,card,baseline,FILLED,2026-06-22,LIMIT touched,,2026-06-22 17:45:00,7475.58,25.01,1.0,Unit 2,7450.57,2026-06-23 06:00:00,stopped out,-1.0,-1.0
2026-06-19_Trade_2,2026-06-19,Trade 2 - Pivot (buy limit daily S1),Trade 2,LONG,LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,card,baseline,FILLED,2026-06-22,LIMIT touched,,2026-06-22 17:45:00,7475.58,25.01,1.0,Unit 3,7450.57,2026-06-23 06:00:00,stopped out,-1.0,-1.0
2026-06-19_Trade_3A,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,card,baseline,FILLED,2026-06-22,STOP touched,,2026-06-22 14:00:00,7512.0,34.0,1.0,Unit 1,7478.0,2026-06-22 17:45:00,stopped out,-1.0,-1.0
2026-06-19_Trade_3A,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,card,baseline,FILLED,2026-06-22,STOP touched,,2026-06-22 14:00:00,7512.0,34.0,1.0,Unit 2,7478.0,2026-06-22 17:45:00,stopped out,-1.0,-1.0
2026-06-19_Trade_3A,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,card,baseline,FILLED,2026-06-22,STOP touched,,2026-06-22 14:00:00,7512.0,34.0,1.0,Unit 3,7478.0,2026-06-22 17:45:00,stopped out,-1.0,-1.0
2026-06-24_Trade_1,2026-06-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,card,baseline,FILLED,2026-06-25,MARKET at 16:30 open,,2026-06-25 16:30:00,7427.9,42.27,0.403,Unit 1,7470.17,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-24_Trade_1,2026-06-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,card,baseline,FILLED,2026-06-25,MARKET at 16:30 open,,2026-06-25 16:30:00,7427.9,42.27,0.403,Unit 2,7470.17,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-24_Trade_1,2026-06-24,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,card,baseline,FILLED,2026-06-25,MARKET at 16:30 open,,2026-06-25 16:30:00,7427.9,42.27,0.403,Unit 3,7377.2,2026-06-25 23:45:00,card runner time-stop at entry-session close,1.199,-0.115
2026-06-24_Trade_2,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),Trade 2,SHORT,LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,card,baseline,FILLED,2026-06-25,LIMIT already marketable at 09:00 - filled at open,,2026-06-25 09:00:00,7414.1,74.9,0.881,Unit 1,7320.0,2026-06-26 05:45:00,TP1 reached,1.256,0.988
2026-06-24_Trade_2,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),Trade 2,SHORT,LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,card,baseline,FILLED,2026-06-25,LIMIT already marketable at 09:00 - filled at open,,2026-06-25 09:00:00,7414.1,74.9,0.881,Unit 2,7489.0,2026-06-30 18:45:00,stopped out,-1.0,-1.0
2026-06-24_Trade_2,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),Trade 2,SHORT,LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,card,baseline,FILLED,2026-06-25,LIMIT already marketable at 09:00 - filled at open,,2026-06-25 09:00:00,7414.1,74.9,0.881,Unit 3,7489.0,2026-06-30 18:45:00,stopped out,-1.0,-1.0
2026-06-24_Trade_3A,2026-06-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),Trade 3A,SHORT,LIMIT,7453.0,7545.0,7349.0,7270.0,7188.0,92.0,card,baseline,NO FILL,2026-06-25,,LIMIT 7453.0 not reached from 09:00 to 23:00 on 2026-06-25 (range 7332.9-7438.0),,,,,All,,,,0.0,0.0
2026-06-25_Trade_1,2026-06-25,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-06-25_Trade_2,2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",Trade 2,SHORT,LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,card,baseline,NO FILL,2026-06-26,,LIMIT 7403.21 not reached from 09:00 to 23:00 on 2026-06-26 (range 7303.1-7402.1),,,,,All,,,,0.0,0.0
2026-06-25_Trade_3A,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",Trade 3A,SHORT,STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,card,baseline,FILLED,2026-06-26,STOP already marketable at 09:00 - filled at open,,2026-06-26 09:00:00,7315.1,69.9,1.792,Unit 1,7318.0,2026-06-26 09:00:00,TP1 reached,-0.041,0.718
2026-06-25_Trade_3A,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",Trade 3A,SHORT,STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,card,baseline,FILLED,2026-06-26,STOP already marketable at 09:00 - filled at open,,2026-06-26 09:00:00,7315.1,69.9,1.792,Unit 2,7309.98,2026-06-26 16:15:00,TP2 reached,0.073,0.924
2026-06-25_Trade_3A,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",Trade 3A,SHORT,STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,card,baseline,FILLED,2026-06-26,STOP already marketable at 09:00 - filled at open,,2026-06-26 09:00:00,7315.1,69.9,1.792,Unit 3,7385.0,2026-06-26 18:30:00,stopped out,-1.0,-1.0
2026-06-26_Trade_1,2026-06-26,Trade 1 - Daily Directional (sell stop),Trade 1,SHORT,STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,card,baseline,NO FILL,2026-06-29,,STOP 7336.8 not reached from 09:00 to 23:00 on 2026-06-29 (range 7355.1-7450.6),,,,,All,,,,0.0,0.0
2026-06-26_Trade_2,2026-06-26,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,card,baseline,FILLED,2026-06-29,LIMIT already marketable at 09:00 - filled at open,,2026-06-29 09:00:00,7402.8,62.81,0.688,Unit 1,7465.61,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-26_Trade_2,2026-06-26,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,card,baseline,FILLED,2026-06-29,LIMIT already marketable at 09:00 - filled at open,,2026-06-29 09:00:00,7402.8,62.81,0.688,Unit 2,7465.61,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-26_Trade_2,2026-06-26,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,card,baseline,FILLED,2026-06-29,LIMIT already marketable at 09:00 - filled at open,,2026-06-29 09:00:00,7402.8,62.81,0.688,Unit 3,7465.61,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-26_Trade_3A,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),Trade 3A,SHORT,LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,card,baseline,FILLED,2026-06-29,LIMIT touched,,2026-06-29 13:45:00,7411.91,53.7,1.0,Unit 1,7357.0,2026-06-29 17:15:00,TP1 reached,1.023,1.023
2026-06-26_Trade_3A,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),Trade 3A,SHORT,LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,card,baseline,FILLED,2026-06-29,LIMIT touched,,2026-06-29 13:45:00,7411.91,53.7,1.0,Unit 2,7465.61,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-26_Trade_3A,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),Trade 3A,SHORT,LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,card,baseline,FILLED,2026-06-29,LIMIT touched,,2026-06-29 13:45:00,7411.91,53.7,1.0,Unit 3,7465.61,2026-06-30 16:45:00,stopped out,-1.0,-1.0
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,card,baseline,FILLED,2026-06-30,MARKET at 09:00 open,,2026-06-30 09:00:00,7456.2,101.8,0.499,Unit 1,7558.0,2026-07-10 17:00:00,stopped out,-1.0,-1.0
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,card,baseline,FILLED,2026-06-30,MARKET at 09:00 open,,2026-06-30 09:00:00,7456.2,101.8,0.499,Unit 2,7558.0,2026-07-10 17:00:00,stopped out,-1.0,-1.0
2026-06-29_Trade_1,2026-06-29,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,card,baseline,FILLED,2026-06-30,MARKET at 09:00 open,,2026-06-30 09:00:00,7456.2,101.8,0.499,Unit 3,7487.2,2026-06-30 23:45:00,card runner time-stop at entry-session close,-0.305,-0.653
2026-06-29_Trade_2,2026-06-29,Trade 2 - Pivot (sell stop below daily S1),Trade 2,SHORT,STOP,7296.6,7389.4,7301.2,7274.7,7248.3,93.0,card,baseline,NO FILL,2026-06-30,,STOP 7296.6 not reached from 09:00 to 23:00 on 2026-06-30 (range 7437.6-7513.4),,,,,All,,,,0.0,0.0
2026-06-29_Trade_3C,2026-06-29,"Trade 3C - Momentum-Breakout (sell stop, conditional)",Trade 3C,SHORT,STOP,7209.9,7349.7,7050.0,6950.0,6900.0,140.0,card,baseline,NO FILL,2026-06-30,,STOP 7209.9 not reached from 09:00 to 23:00 on 2026-06-30 (range 7437.6-7513.4),,,,,All,,,,0.0,0.0
2026-06-30_Trade_1,2026-06-30,Trade 1 - Daily Directional,Trade 1,SHORT,MARKET,7354.0,7500.0,7208.0,7062.0,7186.0,146.0,card,baseline,SKIPPED_MICRO_R,2026-07-01,MARKET at 09:00 open,,2026-07-01 09:00:00,7473.8,26.2,0.179,All,,,MICRO-R - realised risk 26.2 < 0.25 x card R 146.0; not taken,0.0,0.0
2026-06-30_Trade_2,2026-06-30,Trade 2 - Pivot (sell stop below P),Trade 2,SHORT,STOP,7350.0,7369.0,7333.0,7322.0,7311.0,19.0,card,baseline,NO FILL,2026-07-01,,STOP 7350.0 not reached from 09:00 to 23:00 on 2026-07-01 (range 7452.6-7525.4),,,,,All,,,,0.0,0.0
2026-06-30_Trade_3A,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),Trade 3A,SHORT,LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,card,baseline,FILLED,2026-07-01,LIMIT already marketable at 09:00 - filled at open,,2026-07-01 09:00:00,7473.8,26.2,0.327,Unit 1,7500.0,2026-07-01 17:15:00,stopped out,-1.0,-1.0
2026-06-30_Trade_3A,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),Trade 3A,SHORT,LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,card,baseline,FILLED,2026-07-01,LIMIT already marketable at 09:00 - filled at open,,2026-07-01 09:00:00,7473.8,26.2,0.327,Unit 2,7500.0,2026-07-01 17:15:00,stopped out,-1.0,-1.0
2026-06-30_Trade_3A,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),Trade 3A,SHORT,LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,card,baseline,FILLED,2026-07-01,LIMIT already marketable at 09:00 - filled at open,,2026-07-01 09:00:00,7473.8,26.2,0.327,Unit 3,7500.0,2026-07-01 17:15:00,stopped out,-1.0,-1.0
2026-07-01_Trade_1,2026-07-01,Trade 1 - Daily Directional (buy limit daily P),Trade 1,LONG,LIMIT,7413.0,7377.0,7449.0,7485.0,7520.0,36.0,card,baseline,NO FILL,2026-07-02,,LIMIT 7413.0 not reached from 09:00 to 23:00 on 2026-07-02 (range 7427.0-7541.0),,,,,All,,,,0.0,0.0
2026-07-01_Trade_2,2026-07-01,Trade 2 - Pivot (buy limit daily P),Trade 2,LONG,LIMIT,7413.0,7382.0,7444.0,7472.0,7531.0,31.0,card,baseline,NO FILL,2026-07-02,,LIMIT 7413.0 not reached from 09:00 to 23:00 on 2026-07-02 (range 7427.0-7541.0),,,,,All,,,,0.0,0.0
2026-07-01_Trade_3A,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,card,baseline,FILLED,2026-07-02,STOP already marketable at 09:00 - filled at open,,2026-07-02 09:00:00,7489.7,88.7,1.971,Unit 1,7491.0,2026-07-02 09:00:00,TP1 reached,0.015,1.0
2026-07-01_Trade_3A,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,card,baseline,FILLED,2026-07-02,STOP already marketable at 09:00 - filled at open,,2026-07-02 09:00:00,7489.7,88.7,1.971,Unit 2,7500.0,2026-07-02 15:15:00,TP2 reached,0.116,1.2
2026-07-01_Trade_3A,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),Trade 3A,LONG,STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,card,baseline,FILLED,2026-07-02,STOP already marketable at 09:00 - filled at open,,2026-07-02 09:00:00,7489.7,88.7,1.971,Unit 3,7531.0,2026-07-02 16:45:00,runner target reached,0.466,1.889
2026-07-02_Trade_1,2026-07-02,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,card,baseline,FILLED,2026-07-03,MARKET at 09:00 open,,2026-07-03 09:00:00,7502.3,89.74,1.034,Unit 1,7586.16,2026-07-16 08:15:00,TP1 reached,0.934,1.0
2026-07-02_Trade_1,2026-07-02,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,card,baseline,FILLED,2026-07-03,MARKET at 09:00 open,,2026-07-03 09:00:00,7502.3,89.74,1.034,Unit 2,7412.56,2026-07-23 16:30:00,stopped out,-1.0,-1.0
2026-07-02_Trade_1,2026-07-02,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,card,baseline,FILLED,2026-07-03,MARKET at 09:00 open,,2026-07-03 09:00:00,7502.3,89.74,1.034,Unit 3,7504.6,2026-07-03 20:00:00,card runner time-stop at entry-session close,0.026,0.06
2026-07-02_Trade_2,2026-07-02,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-02_Trade_3A,2026-07-02,Trade 3A - Momentum-Pullback (57.5% fib),Trade 3A,LONG,LIMIT,7425.33,7344.02,7457.71,7499.36,7521.81,81.31,card,baseline,NO FILL,2026-07-03,,LIMIT 7425.33 not reached from 09:00 to 23:00 on 2026-07-03 (range 7493.9-7513.1),,,,,All,,,,0.0,0.0
2026-07-03_Trade_1,2026-07-03,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7482.5,7428.0,7537.0,7591.0,7740.0,54.5,card,baseline,FILLED,2026-07-06,MARKET at 09:00 open,,2026-07-06 09:00:00,7499.8,71.8,1.317,Unit 1,7537.0,2026-07-06 18:15:00,TP1 reached,0.518,1.0
2026-07-03_Trade_1,2026-07-03,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7482.5,7428.0,7537.0,7591.0,7740.0,54.5,card,baseline,FILLED,2026-07-06,MARKET at 09:00 open,,2026-07-06 09:00:00,7499.8,71.8,1.317,Unit 2,7428.0,2026-07-08 12:00:00,stopped out,-1.0,-1.0
2026-07-03_Trade_1,2026-07-03,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7482.5,7428.0,7537.0,7591.0,7740.0,54.5,card,baseline,FILLED,2026-07-06,MARKET at 09:00 open,,2026-07-06 09:00:00,7499.8,71.8,1.317,Unit 3,7546.3,2026-07-06 23:45:00,card runner time-stop at entry-session close,0.648,1.171
2026-07-03_Trade_2,2026-07-03,Trade 2 - Pivot (TRANSITION breakout side),Trade 2,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,card,baseline,FILLED,2026-08-05,MARKET at 09:00 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 09:00:00,7772.2,381.2,1.658,Unit 1,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.081,0.523
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,card,baseline,FILLED,2026-08-05,MARKET at 09:00 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 09:00:00,7772.2,381.2,1.658,Unit 2,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.081,0.523
2026-07-03_Trade_3C,2026-07-03,Trade 3C - Momentum-Breakout (conditional),Trade 3C,LONG,CONDITIONAL,7620.9,7391.0,8004.0,8195.0,,229.9,card,baseline,FILLED,2026-08-05,MARKET at 09:00 open,confirmed close 7747.3 on 2026-08-04; ,2026-08-05 09:00:00,7772.2,381.2,1.658,Unit 3,7741.2,2026-09-03 23:45:00,unresolved at end of data - MTM,-0.081,0.523
2026-07-09_Trade_1,2026-07-09,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-09_Trade_2,2026-07-09,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,card,baseline,FILLED,2026-07-10,LIMIT already marketable at 09:00 - filled at open,,2026-07-10 09:00:00,7528.9,16.1,0.446,Unit 1,7545.0,2026-07-10 15:00:00,stopped out,-1.0,-1.0
2026-07-09_Trade_2,2026-07-09,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,card,baseline,FILLED,2026-07-10,LIMIT already marketable at 09:00 - filled at open,,2026-07-10 09:00:00,7528.9,16.1,0.446,Unit 2,7545.0,2026-07-10 15:00:00,stopped out,-1.0,-1.0
2026-07-09_Trade_2,2026-07-09,Trade 2 - Pivot (sell limit daily P),Trade 2,SHORT,LIMIT,7508.9,7545.0,7472.9,7441.9,7405.9,36.1,card,baseline,FILLED,2026-07-10,LIMIT already marketable at 09:00 - filled at open,,2026-07-10 09:00:00,7528.9,16.1,0.446,Unit 3,7545.0,2026-07-10 15:00:00,stopped out,-1.0,-1.0
2026-07-09_Trade_3A,2026-07-09,Trade 3A - Momentum-Pullback (sell stop),Trade 3A,SHORT,STOP,7438.0,7485.0,7410.0,7392.0,7344.0,47.0,card,baseline,NO FILL,2026-07-10,,STOP 7438.0 not reached from 09:00 to 23:00 on 2026-07-10 (range 7505.6-7579.5),,,,,All,,,,0.0,0.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,card,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 1,7472.74,2026-07-17 07:15:00,stopped out,-1.0,-1.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,card,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 2,7472.74,2026-07-17 07:15:00,stopped out,-1.0,-1.0
2026-07-10_Trade_1,2026-07-10,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7543.64,7472.74,7614.54,7685.44,7663.29,70.9,card,baseline,FILLED,2026-07-13,MARKET at 16:30 open,,2026-07-13 16:30:00,7550.8,78.06,1.101,Unit 3,7510.2,2026-07-13 23:45:00,card runner time-stop at entry-session close,-0.52,-0.472
2026-07-10_Trade_2,2026-07-10,Trade 2 - Pivot (regime-aware),Trade 2,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-10_Trade_3C,2026-07-10,Trade 3C - Momentum-Breakout,Trade 3C,n/a,MARKET,,,,,,,card,baseline,SUPPRESSED,,,,,,,,All,,,,0.0,0.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,card,baseline,FILLED,2026-07-14,MARKET at 16:30 open,,2026-07-14 16:30:00,7535.7,55.45,0.583,Unit 1,7480.25,2026-07-17 07:00:00,stopped out,-1.0,-1.0
2026-07-13_Trade_1,2026-07-13,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,7575.39,7480.25,7670.53,7765.67,7827.75,95.14,card,baseline,FILLED,2026-07-14,MARKET at 16:30 open,,2026-07-14 16:30:00,7535.7,55.45,0.583,Unit 2,7480.25,2026-07-17 07:00:00,stopped out,-1.0,-1.0
