asset,date,n_prior_sessions,last_bar_date,prev_close_full,prev_open_full,prev_high_full,prev_low_full,atr14_full,rsi2_full,d_full_P,d_full_R1,d_full_S1,d_full_R2,d_full_S2,d_full_R3,d_full_S3,prev_open_cash,prev_high_cash,prev_low_cash,prev_close_cash,atr14_cash,rsi2_cash,d_cash_P,d_cash_R1,d_cash_S1,d_cash_R2,d_cash_S2,d_cash_R3,d_cash_S3,w_full_period,w_full_P,w_full_R1,w_full_S1,w_full_R2,w_full_S2,w_full_R3,w_full_S3,w_cash_period,w_cash_P,w_cash_R1,w_cash_S1,w_cash_R2,w_cash_S2,w_cash_R3,w_cash_S3,m_full_period,m_full_P,m_full_R1,m_full_S1,m_full_R2,m_full_S2,m_full_R3,m_full_S3,m_cash_period,m_cash_P,m_cash_R1,m_cash_S1,m_cash_R2,m_cash_S2,m_cash_R3,m_cash_S3,swing_high_5d_full,swing_low_5d_full,swing_high_25d_full,swing_low_25d_full,swing_high_5d_cash,swing_low_5d_cash,swing_high_25d_cash,swing_low_25d_cash
US500,2026-06-08,48,2026-06-05,7362.0,7581.4,7583.1,7352.3,82.1929,16.4706,7432.4667,7512.6333,7281.8333,7663.2667,7201.6667,7743.4333,7051.0333,7540.5,7545.3,7372.8,7392.5,70.3429,12.0773,7436.8667,7500.9333,7328.4333,7609.3667,7264.3667,7673.4333,7155.9333,2026-W23,7446.3,7540.3,7268.0,7718.6,7174.0,7812.6,6995.7,2026-W23,7463.3,7553.8,7302.0,7715.1,7211.5,7805.6,7050.2,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7624.6,7352.3,7624.6,7177.5,7624.6,7372.8,7624.6,7177.5
US500,2026-06-09,49,2026-06-08,7406.8,7369.4,7471.3,7350.5,84.6857,16.912,7409.5333,7468.5667,7347.7667,7530.3333,7288.7333,7589.3667,7226.9667,7451.8,7471.3,7398.8,7411.0,70.8357,8.4591,7427.0333,7455.2667,7382.7667,7499.5333,7354.5333,7527.7667,7310.2667,2026-W23,7446.3,7540.3,7268.0,7718.6,7174.0,7812.6,6995.7,2026-W23,7463.3,7553.8,7302.0,7715.1,7211.5,7805.6,7050.2,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7624.6,7350.5,7624.6,7202.1,7624.6,7372.8,7624.6,7242.9
US500,2026-06-10,50,2026-06-09,7383.6,7409.0,7486.4,7243.1,94.8071,65.8824,7371.0333,7498.9667,7255.6667,7614.3333,7127.7333,7742.2667,7012.3667,7454.4,7486.4,7243.1,7387.3,82.45,43.8389,7372.2667,7501.4333,7258.1333,7615.5667,7128.9667,7744.7333,7014.8333,2026-W23,7446.3,7540.3,7268.0,7718.6,7174.0,7812.6,6995.7,2026-W23,7463.3,7553.8,7302.0,7715.1,7211.5,7805.6,7050.2,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7620.6,7243.1,7624.6,7243.1,7608.0,7243.1,7624.6,7243.1
US500,2026-06-11,51,2026-06-10,7261.5,7379.0,7400.7,7252.3,99.7714,0.0,7304.8333,7357.3667,7208.9667,7453.2333,7156.4333,7505.7667,7060.5667,7351.1,7400.7,7271.5,7271.7,86.1286,0.0,7314.6333,7357.7667,7228.5667,7443.8333,7185.4333,7486.9667,7099.3667,2026-W23,7446.3,7540.3,7268.0,7718.6,7174.0,7812.6,6995.7,2026-W23,7463.3,7553.8,7302.0,7715.1,7211.5,7805.6,7050.2,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7604.3,7243.1,7624.6,7243.1,7604.3,7243.1,7624.6,7243.1
US500,2026-06-12,52,2026-06-11,7394.6,7260.2,7416.6,7229.3,109.0857,52.1552,7346.8333,7464.3667,7277.0667,7534.1333,7159.5333,7651.6667,7089.7667,7305.0,7416.6,7260.0,7391.9,93.1071,50.9754,7356.1667,7452.3333,7295.7333,7512.7667,7199.5667,7608.9333,7139.1333,2026-W23,7446.3,7540.3,7268.0,7718.6,7174.0,7812.6,6995.7,2026-W23,7463.3,7553.8,7302.0,7715.1,7211.5,7805.6,7050.2,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.1,7229.3,7624.6,7229.3,7545.3,7243.1,7624.6,7243.1
US500,2026-06-15,53,2026-06-12,7433.9,7395.1,7458.7,7363.9,109.6786,100.0,7418.8333,7473.7667,7378.9667,7513.6333,7324.0333,7568.5667,7284.1667,7420.9,7458.7,7363.9,7431.9,94.0429,100.0,7418.1667,7472.4333,7377.6333,7512.9667,7323.3667,7567.2333,7282.8333,2026-W24,7383.2,7537.1,7280.0,7640.3,7126.1,7794.2,7022.9,2026-W24,7387.1333,7531.1667,7287.8667,7630.4333,7143.8333,7774.4667,7044.5667,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7486.4,7229.3,7624.6,7229.3,7486.4,7243.1,7624.6,7243.1
US500,2026-06-16,54,2026-06-15,7559.4,7489.5,7583.4,7483.9,116.9214,100.0,7542.2333,7600.5667,7501.0667,7641.7333,7442.7333,7700.0667,7401.5667,7534.1,7583.4,7533.6,7563.4,101.4929,100.0,7560.1333,7586.6667,7536.8667,7609.9333,7510.3333,7636.4667,7487.0667,2026-W24,7383.2,7537.1,7280.0,7640.3,7126.1,7794.2,7022.9,2026-W24,7387.1333,7531.1667,7287.8667,7630.4333,7143.8333,7774.4667,7044.5667,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.4,7229.3,7624.6,7229.3,7583.4,7243.1,7624.6,7243.1
US500,2026-06-17,55,2026-06-16,7517.4,7562.6,7571.4,7513.1,117.1429,74.9254,7533.9667,7554.8333,7496.5333,7592.2667,7475.6667,7613.1333,7438.2333,7562.9,7571.4,7518.2,7522.9,103.0286,76.4535,7537.5,7556.8,7503.6,7590.7,7484.3,7610.0,7450.4,2026-W24,7383.2,7537.1,7280.0,7640.3,7126.1,7794.2,7022.9,2026-W24,7387.1333,7531.1667,7287.8667,7630.4333,7143.8333,7774.4667,7044.5667,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.4,7229.3,7624.6,7229.3,7583.4,7260.0,7624.6,7243.1
US500,2026-06-18,56,2026-06-17,7446.2,7522.3,7548.3,7408.5,121.0714,0.0,7467.6667,7526.8333,7387.0333,7607.4667,7327.8667,7666.6333,7247.2333,7531.7,7540.0,7408.5,7427.5,108.0857,0.0,7458.6667,7508.8333,7377.3333,7590.1667,7327.1667,7640.3333,7245.8333,2026-W24,7383.2,7537.1,7280.0,7640.3,7126.1,7794.2,7022.9,2026-W24,7387.1333,7531.1667,7287.8667,7630.4333,7143.8333,7774.4667,7044.5667,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.4,7229.3,7624.6,7229.3,7583.4,7260.0,7624.6,7243.1
US500,2026-06-19,57,2026-06-18,7510.5,7451.4,7519.5,7441.1,123.9071,47.4539,7490.3667,7539.6333,7461.2333,7568.7667,7411.9667,7618.0333,7382.8333,7514.1,7518.3,7472.6,7502.3,112.15,43.9483,7497.7333,7522.8667,7477.1667,7543.4333,7452.0333,7568.5667,7431.4667,2026-W24,7383.2,7537.1,7280.0,7640.3,7126.1,7794.2,7022.9,2026-W24,7387.1333,7531.1667,7287.8667,7630.4333,7143.8333,7774.4667,7044.5667,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.4,7363.9,7624.6,7229.3,7583.4,7363.9,7624.6,7243.1
US500,2026-06-22,58,2026-06-19,7494.2,7513.8,7517.6,7458.3,124.2071,79.7767,7490.0333,7521.7667,7462.4667,7549.3333,7430.7333,7581.0667,7403.1667,7496.5,7506.0,7491.6,7494.2,109.2429,90.2292,7497.2667,7502.9333,7488.5333,7511.6667,7482.8667,7517.3333,7474.1333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7583.4,7408.5,7624.6,7229.3,7583.4,7408.5,7624.6,7243.1
US500,2026-06-23,59,2026-06-22,7481.8,7480.6,7538.8,7453.0,126.3643,0.0,7491.2,7529.4,7443.6,7577.0,7405.4,7615.2,7357.8,7513.1,7538.8,7467.3,7479.3,111.7571,0.0,7495.1333,7522.9667,7451.4667,7566.6333,7423.6333,7594.4667,7379.9667,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7571.4,7408.5,7624.6,7229.3,7571.4,7408.5,7624.6,7243.1
US500,2026-06-24,60,2026-06-23,7386.4,7484.1,7488.0,7356.2,129.6286,0.0,7410.2,7464.2,7332.4,7542.0,7278.4,7596.0,7200.6,7370.4,7431.8,7356.2,7374.4,116.2786,0.0,7387.4667,7418.7333,7343.1333,7463.0667,7311.8667,7494.3333,7267.5333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7548.3,7356.2,7624.6,7229.3,7540.0,7356.2,7624.6,7243.1
US500,2026-06-25,61,2026-06-24,7418.0,7390.4,7438.0,7346.0,130.0214,24.8819,7400.6667,7455.3333,7363.3333,7492.6667,7308.6667,7547.3333,7271.3333,7389.0,7438.0,7346.0,7372.3,117.9,0.0,7385.4333,7424.8667,7332.8667,7477.4333,7293.4333,7516.8667,7240.8667,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7538.8,7346.0,7624.6,7229.3,7538.8,7346.0,7624.6,7243.1
US500,2026-06-26,62,2026-06-25,7377.2,7420.1,7438.0,7332.9,121.0429,43.6464,7382.7,7432.5,7327.4,7487.8,7277.6,7537.6,7222.3,7427.9,7432.6,7332.9,7365.9,109.3143,0.0,7377.1333,7421.3667,7321.6667,7476.8333,7277.4333,7521.0667,7221.9667,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-W25,7495.3667,7582.2333,7407.3333,7670.2667,7320.4667,7757.1333,7232.4333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7538.8,7332.9,7624.6,7229.3,7538.8,7332.9,7624.6,7243.1
US500,2026-06-29,63,2026-06-26,7345.6,7377.9,7402.1,7300.2,119.6929,0.0,7349.3,7398.4,7296.5,7451.2,7247.4,7500.3,7194.6,7323.8,7402.1,7303.1,7335.8,110.7571,0.0,7347.0,7390.9,7291.9,7446.0,7248.0,7489.9,7192.9,2026-W26,7394.8667,7489.5333,7250.9333,7633.4667,7156.2667,7728.1333,7012.3333,2026-W26,7392.5667,7482.0333,7246.3333,7628.2667,7156.8667,7717.7333,7010.6333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7538.8,7300.2,7624.6,7229.3,7538.8,7303.1,7624.6,7243.1
US500,2026-06-30,64,2026-06-29,7440.3,7351.1,7450.6,7348.0,109.8143,74.9802,7412.9667,7477.9333,7375.3333,7515.5667,7310.3667,7580.5333,7272.7333,7403.0,7450.6,7355.1,7443.0,101.5786,78.0772,7416.2333,7477.3667,7381.8667,7511.7333,7320.7333,7572.8667,7286.3667,2026-W26,7394.8667,7489.5333,7250.9333,7633.4667,7156.2667,7728.1333,7012.3333,2026-W26,7392.5667,7482.0333,7246.3333,7628.2667,7156.8667,7717.7333,7010.6333,2026-05,7453.4667,7729.4333,7305.1333,7877.7667,7029.1667,8153.7333,6880.8333,2026-05,7454.7,7731.9,7307.6,7879.0,7030.4,8156.2,6883.3,7488.0,7300.2,7624.6,7229.3,7450.6,7303.1,7624.6,7243.1
US500,2026-07-01,65,2026-06-30,7487.2,7440.5,7513.4,7427.7,105.3357,100.0,7476.1,7524.5,7438.8,7561.8,7390.4,7610.2,7353.1,7446.2,7513.4,7441.7,7493.3,97.4714,100.0,7482.8,7523.9,7452.2,7554.5,7411.1,7595.6,7380.5,2026-W26,7394.8667,7489.5333,7250.9333,7633.4667,7156.2667,7728.1333,7012.3333,2026-W26,7392.5667,7482.0333,7246.3333,7628.2667,7156.8667,7717.7333,7010.6333,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7513.4,7300.2,7624.6,7229.3,7513.4,7303.1,7624.6,7243.1
US500,2026-07-02,66,2026-07-01,7478.8,7489.8,7525.4,7452.6,97.1571,84.8101,7485.6,7518.6,7445.8,7558.4,7412.8,7591.4,7373.0,7478.6,7525.4,7452.6,7489.1,91.4857,92.2936,7489.0333,7525.4667,7452.6667,7561.8333,7416.2333,7598.2667,7379.8667,2026-W26,7394.8667,7489.5333,7250.9333,7633.4667,7156.2667,7728.1333,7012.3333,2026-W26,7392.5667,7482.0333,7246.3333,7628.2667,7156.8667,7717.7333,7010.6333,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7525.4,7300.2,7624.6,7229.3,7525.4,7303.1,7624.6,7243.1
US500,2026-07-03,67,2026-07-02,7470.8,7484.3,7541.0,7427.0,98.5286,0.0,7479.6,7532.2,7418.2,7593.6,7365.6,7646.2,7304.2,7502.2,7541.0,7427.0,7472.8,92.8571,0.0,7480.2667,7533.5333,7419.5333,7594.2667,7366.2667,7647.5333,7305.5333,2026-W26,7394.8667,7489.5333,7250.9333,7633.4667,7156.2667,7728.1333,7012.3333,2026-W26,7392.5667,7482.0333,7246.3333,7628.2667,7156.8667,7717.7333,7010.6333,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7541.0,7300.2,7624.6,7229.3,7541.0,7303.1,7624.6,7243.1
US500,2026-07-06,68,2026-07-03,7504.6,7474.7,7513.1,7472.2,90.8714,80.8612,7496.6333,7521.0667,7480.1667,7537.5333,7455.7333,7561.9667,7439.2667,7502.6,7509.6,7497.4,7504.6,84.6643,66.1123,7503.8667,7510.3333,7498.1333,7516.0667,7491.6667,7522.5333,7485.9333,2026-W27,7464.5333,7581.0667,7388.0667,7657.5333,7271.5333,7774.0667,7195.0667,2026-W27,7466.9,7578.7,7392.8,7652.8,7281.0,7764.6,7206.9,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7541.0,7348.0,7624.6,7229.3,7541.0,7355.1,7624.6,7243.1
US500,2026-07-07,69,2026-07-06,7546.3,7515.9,7552.4,7488.1,91.3,100.0,7528.9333,7569.7667,7505.4667,7593.2333,7464.6333,7634.0667,7441.1667,7513.9,7552.4,7502.4,7542.6,84.4357,100.0,7532.4667,7562.5333,7512.5333,7582.4667,7482.4667,7612.5333,7462.5333,2026-W27,7464.5333,7581.0667,7388.0667,7657.5333,7271.5333,7774.0667,7195.0667,2026-W27,7466.9,7578.7,7392.8,7652.8,7281.0,7764.6,7206.9,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7552.4,7427.0,7624.6,7229.3,7552.4,7427.0,7624.6,7243.1
US500,2026-07-08,70,2026-07-07,7502.5,7548.2,7551.7,7480.5,86.4,48.7719,7511.5667,7542.6333,7471.4333,7582.7667,7440.3667,7613.8333,7400.2333,7531.5,7538.4,7480.5,7504.3,79.4786,49.8034,7507.7333,7534.9667,7477.0667,7565.6333,7449.8333,7592.8667,7419.1667,2026-W27,7464.5333,7581.0667,7388.0667,7657.5333,7271.5333,7774.0667,7195.0667,2026-W27,7466.9,7578.7,7392.8,7652.8,7281.0,7764.6,7206.9,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7552.4,7427.0,7620.6,7229.3,7552.4,7427.0,7608.0,7243.1
US500,2026-07-09,71,2026-07-08,7468.5,7494.2,7514.9,7420.5,87.5429,0.0,7467.9667,7515.4333,7421.0333,7562.3667,7373.5667,7609.8333,7326.6333,7459.6,7488.1,7421.1,7478.6,78.9357,0.0,7462.6,7504.1,7437.1,7529.6,7395.6,7571.1,7370.1,2026-W27,7464.5333,7581.0667,7388.0667,7657.5333,7271.5333,7774.0667,7195.0667,2026-W27,7466.9,7578.7,7392.8,7652.8,7281.0,7764.6,7206.9,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7552.4,7420.5,7604.3,7229.3,7552.4,7421.1,7604.3,7243.1
US500,2026-07-10,72,2026-07-09,7538.8,7470.7,7547.4,7468.8,88.9429,67.4017,7518.3333,7567.8667,7489.2667,7596.9333,7439.7333,7646.4667,7410.6667,7498.8,7547.4,7482.3,7542.8,82.8214,71.4127,7524.1667,7566.0333,7500.9333,7589.2667,7459.0667,7631.1333,7435.8333,2026-W27,7464.5333,7581.0667,7388.0667,7657.5333,7271.5333,7774.0667,7195.0667,2026-W27,7466.9,7578.7,7392.8,7652.8,7281.0,7764.6,7206.9,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7552.4,7420.5,7583.4,7229.3,7552.4,7421.1,7583.4,7243.1
US500,2026-07-13,73,2026-07-10,7579.9,7539.0,7579.9,7505.6,88.1214,100.0,7555.1333,7604.6667,7530.3667,7629.4333,7480.8333,7678.9667,7456.0667,7544.7,7579.5,7505.6,7574.2,82.9929,100.0,7553.1,7600.6,7526.7,7627.0,7479.2,7674.5,7452.8,2026-W28,7526.7667,7633.0333,7473.6333,7686.1667,7367.3667,7792.4333,7314.2333,2026-W28,7524.9333,7628.7667,7470.3667,7683.3333,7366.5333,7787.1667,7311.9667,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7579.9,7420.5,7583.4,7229.3,7579.5,7421.1,7583.4,7243.1
US500,2026-07-14,74,2026-07-13,7510.2,7559.6,7570.7,7503.0,84.2,37.0939,7527.9667,7552.9333,7485.2333,7595.6667,7460.2667,7620.6333,7417.5333,7550.8,7565.8,7507.0,7518.2,79.0,35.9268,7530.3333,7553.6667,7494.8667,7589.1333,7471.5333,7612.4667,7436.0667,2026-W28,7526.7667,7633.0333,7473.6333,7686.1667,7367.3667,7792.4333,7314.2333,2026-W28,7524.9333,7628.7667,7470.3667,7683.3333,7366.5333,7787.1667,7311.9667,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7579.9,7420.5,7583.4,7229.3,7579.5,7421.1,7583.4,7243.1
US500,2026-07-15,75,2026-07-14,7547.6,7514.1,7569.5,7488.4,83.4214,34.9206,7535.1667,7581.9333,7500.8333,7616.2667,7454.0667,7663.0333,7419.7333,7535.7,7559.7,7512.9,7546.4,75.7714,33.4917,7539.6667,7566.4333,7519.6333,7586.4667,7492.8667,7613.2333,7472.8333,2026-W28,7526.7667,7633.0333,7473.6333,7686.1667,7367.3667,7792.4333,7314.2333,2026-W28,7524.9333,7628.7667,7470.3667,7683.3333,7366.5333,7787.1667,7311.9667,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7579.9,7420.5,7583.4,7229.3,7579.5,7421.1,7583.4,7260.0
US500,2026-07-16,76,2026-07-15,7572.8,7547.4,7582.8,7528.6,79.7857,100.0,7561.4,7594.2,7540.0,7615.6,7507.2,7648.4,7485.8,7569.1,7582.8,7528.6,7573.9,72.5214,100.0,7561.7667,7594.9333,7540.7333,7615.9667,7507.5667,7649.1333,7486.5333,2026-W28,7526.7667,7633.0333,7473.6333,7686.1667,7367.3667,7792.4333,7314.2333,2026-W28,7524.9333,7628.7667,7470.3667,7683.3333,7366.5333,7787.1667,7311.9667,2026-06,7447.0333,7664.7667,7269.4667,7842.3333,7051.7333,8060.0667,6874.1667,2026-06,7453.6667,7664.2333,7282.7333,7835.1667,7072.1667,8045.7333,6901.2333,7582.8,7468.8,7583.4,7229.3,7582.8,7482.3,7583.4,7260.0
