asset,date,n_prior_sessions,last_bar_date,prev_close_full,prev_open_full,prev_high_full,prev_low_full,atr14_full,rsi2_full,d_full_P,d_full_R1,d_full_S1,d_full_R2,d_full_S2,d_full_R3,d_full_S3,prev_open_cash,prev_high_cash,prev_low_cash,prev_close_cash,atr14_cash,rsi2_cash,d_cash_P,d_cash_R1,d_cash_S1,d_cash_R2,d_cash_S2,d_cash_R3,d_cash_S3,w_full_period,w_full_P,w_full_R1,w_full_S1,w_full_R2,w_full_S2,w_full_R3,w_full_S3,w_cash_period,w_cash_P,w_cash_R1,w_cash_S1,w_cash_R2,w_cash_S2,w_cash_R3,w_cash_S3,m_full_period,m_full_P,m_full_R1,m_full_S1,m_full_R2,m_full_S2,m_full_R3,m_full_S3,m_cash_period,m_cash_P,m_cash_R1,m_cash_S1,m_cash_R2,m_cash_S2,m_cash_R3,m_cash_S3,swing_high_5d_full,swing_low_5d_full,swing_high_25d_full,swing_low_25d_full,swing_high_5d_cash,swing_low_5d_cash,swing_high_25d_cash,swing_low_25d_cash
XAUUSD,2026-06-09,48,2026-06-08,4329.93,4328.48,4353.35,4268.65,98.6229,1.4877,4317.31,4365.97,4281.27,4402.01,4232.61,4450.67,4196.57,4331.33,4346.71,4314.82,4326.68,80.6857,4.6328,4329.4033,4343.9867,4312.0967,4361.2933,4297.5133,4375.8767,4280.2067,2026-W23,4395.13,4478.44,4244.39,4629.18,4161.08,4712.49,4010.34,2026-W23,4382.7433,4451.5167,4250.0467,4584.2133,4181.2733,4652.9867,4048.5767,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4541.57,4268.65,4773.37,4268.65,4515.44,4313.97,4764.75,4313.97
XAUUSD,2026-06-10,49,2026-06-09,4259.36,4330.54,4363.54,4236.82,100.6,3.0632,4286.5733,4336.3267,4209.6067,4413.2933,4159.8533,4463.0467,4082.8867,4331.08,4363.54,4236.82,4258.74,83.6314,10.3694,4286.3667,4335.9133,4209.1933,4413.0867,4159.6467,4462.6333,4082.4733,2026-W23,4395.13,4478.44,4244.39,4629.18,4161.08,4712.49,4010.34,2026-W23,4382.7433,4451.5167,4250.0467,4584.2133,4181.2733,4652.9867,4048.5767,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4515.44,4236.82,4773.37,4236.82,4515.44,4236.82,4764.75,4236.82
XAUUSD,2026-06-11,50,2026-06-10,4071.46,4255.33,4257.47,4067.1,108.475,0.0,4132.01,4196.92,4006.55,4322.38,3941.64,4387.29,3816.18,4150.16,4186.26,4081.73,4082.95,91.2407,0.0,4116.98,4152.23,4047.7,4221.51,4012.45,4256.76,3943.17,2026-W23,4395.13,4478.44,4244.39,4629.18,4161.08,4712.49,4010.34,2026-W23,4382.7433,4451.5167,4250.0467,4584.2133,4181.2733,4652.9867,4048.5767,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4515.44,4067.1,4773.37,4067.1,4515.44,4081.73,4764.75,4081.73
XAUUSD,2026-06-12,51,2026-06-11,4210.88,4070.76,4220.03,4023.91,118.6243,42.5944,4151.6067,4279.3033,4083.1833,4347.7267,3955.4867,4475.4233,3887.0633,4075.46,4220.03,4053.03,4209.06,99.5314,41.7721,4160.7067,4268.3833,4101.3833,4327.7067,3993.7067,4435.3833,3934.3833,2026-W23,4395.13,4478.44,4244.39,4629.18,4161.08,4712.49,4010.34,2026-W23,4382.7433,4451.5167,4250.0467,4584.2133,4181.2733,4652.9867,4048.5767,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4481.46,4023.91,4773.37,4023.91,4409.48,4053.03,4749.36,4053.03
XAUUSD,2026-06-15,52,2026-06-12,4216.99,4217.12,4246.39,4170.25,118.8321,100.0,4211.21,4252.17,4176.03,4287.35,4135.07,4328.31,4099.89,4203.01,4235.63,4177.15,4210.75,98.7493,100.0,4207.8433,4238.5367,4180.0567,4266.3233,4149.3633,4297.0167,4121.5767,2026-W24,4201.48,4379.05,4039.42,4541.11,3861.85,4718.68,3699.79,2026-W24,4209.1067,4365.1833,4054.6733,4519.6167,3898.5967,4675.6933,3744.1633,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4363.54,4023.91,4773.37,4023.91,4363.54,4053.03,4748.5,4053.03
XAUUSD,2026-06-16,53,2026-06-15,4309.18,4268.73,4369.51,4265.62,122.755,100.0,4314.77,4363.92,4260.03,4418.66,4210.88,4467.81,4156.14,4353.38,4369.51,4316.63,4320.65,103.775,100.0,4335.5967,4354.5633,4301.6833,4388.4767,4282.7167,4407.4433,4248.8033,2026-W24,4201.48,4379.05,4039.42,4541.11,3861.85,4718.68,3699.79,2026-W24,4209.1067,4365.1833,4054.6733,4519.6167,3898.5967,4675.6933,3744.1633,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4369.51,4023.91,4773.37,4023.91,4369.51,4053.03,4715.61,4053.03
XAUUSD,2026-06-17,54,2026-06-16,4331.26,4311.16,4354.98,4305.92,117.2764,100.0,4330.72,4355.52,4306.46,4379.78,4281.66,4404.58,4257.4,4335.2,4347.02,4313.3,4334.44,98.7479,100.0,4331.5867,4349.8733,4316.1533,4365.3067,4297.8667,4383.5933,4282.4333,2026-W24,4201.48,4379.05,4039.42,4541.11,3861.85,4718.68,3699.79,2026-W24,4209.1067,4365.1833,4054.6733,4519.6167,3898.5967,4675.6933,3744.1633,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4369.51,4023.91,4726.77,4023.91,4369.51,4053.03,4709.73,4053.03
XAUUSD,2026-06-18,55,2026-06-17,4257.88,4334.52,4382.22,4219.02,118.2029,23.1301,4286.3733,4353.7267,4190.5267,4449.5733,4123.1733,4516.9267,4027.3267,4335.59,4382.22,4219.02,4235.78,103.38,12.2632,4279.0067,4338.9933,4175.7933,4442.2067,4115.8067,4502.1933,4012.5933,2026-W24,4201.48,4379.05,4039.42,4541.11,3861.85,4718.68,3699.79,2026-W24,4209.1067,4365.1833,4054.6733,4519.6167,3898.5967,4675.6933,3744.1633,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4382.22,4023.91,4718.75,4023.91,4382.22,4053.03,4700.77,4053.03
XAUUSD,2026-06-19,56,2026-06-18,4209.16,4257.19,4329.82,4201.65,119.7786,0.0,4246.8767,4292.1033,4163.9333,4375.0467,4118.7067,4420.2733,4035.7633,4263.19,4276.67,4201.65,4216.98,101.7936,0.0,4231.7667,4261.8833,4186.8633,4306.7867,4156.7467,4336.9033,4111.8433,2026-W24,4201.48,4379.05,4039.42,4541.11,3861.85,4718.68,3699.79,2026-W24,4209.1067,4365.1833,4054.6733,4519.6167,3898.5967,4675.6933,3744.1633,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4382.22,4170.25,4665.4,4023.91,4382.22,4177.15,4595.21,4053.03
XAUUSD,2026-06-22,57,2026-06-19,4155.77,4212.38,4213.32,4121.9,119.2971,0.0,4163.6633,4205.4267,4114.0067,4255.0833,4072.2433,4296.8467,4022.5867,4164.11,4168.13,4142.61,4155.77,100.1136,0.0,4155.5033,4168.3967,4142.8767,4181.0233,4129.9833,4193.9167,4117.3567,2026-W25,4219.9633,4318.0267,4057.7067,4480.2833,3959.6433,4578.3467,3797.3867,2026-W25,4226.8667,4311.1233,4071.5133,4466.4767,3987.2567,4550.7333,3831.9033,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4382.22,4121.9,4595.21,4023.91,4382.22,4142.61,4595.21,4053.03
XAUUSD,2026-06-23,58,2026-06-22,4191.39,4149.03,4220.62,4136.48,119.7,40.018,4182.83,4229.18,4145.04,4266.97,4098.69,4313.32,4060.9,4186.98,4210.71,4169.9,4190.65,101.4886,36.2993,4190.42,4210.94,4170.13,4231.23,4149.61,4251.75,4129.32,2026-W25,4219.9633,4318.0267,4057.7067,4480.2833,3959.6433,4578.3467,3797.3867,2026-W25,4226.8667,4311.1233,4071.5133,4466.4767,3987.2567,4550.7333,3831.9033,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4382.22,4121.9,4595.21,4023.91,4382.22,4142.61,4595.21,4053.03
XAUUSD,2026-06-24,59,2026-06-23,4110.32,4191.98,4198.35,4090.85,122.3607,30.5253,4133.1733,4175.4967,4067.9967,4240.6733,4025.6733,4282.9967,3960.4967,4115.98,4144.73,4110.05,4111.57,102.8557,30.6072,4122.1167,4134.1833,4099.5033,4156.7967,4087.4367,4168.8633,4064.8233,2026-W25,4219.9633,4318.0267,4057.7067,4480.2833,3959.6433,4578.3467,3797.3867,2026-W25,4226.8667,4311.1233,4071.5133,4466.4767,3987.2567,4550.7333,3831.9033,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4382.22,4090.85,4595.21,4023.91,4382.22,4110.05,4595.21,4053.03
XAUUSD,2026-06-25,60,2026-06-24,3999.13,4113.01,4115.19,3959.13,126.975,0.0,4024.4833,4089.8367,3933.7767,4180.5433,3868.4233,4245.8967,3777.7167,3975.5,4041.87,3959.13,3988.31,108.6286,0.0,3996.4367,4033.7433,3951.0033,4079.1767,3913.6967,4116.4833,3868.2633,2026-W25,4219.9633,4318.0267,4057.7067,4480.2833,3959.6433,4578.3467,3797.3867,2026-W25,4226.8667,4311.1233,4071.5133,4466.4767,3987.2567,4550.7333,3831.9033,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4329.82,3959.13,4595.21,3959.13,4276.67,3959.13,4595.21,3959.13
XAUUSD,2026-06-26,61,2026-06-25,4026.65,4006.44,4044.29,3963.2,120.65,19.84,4011.38,4059.56,3978.47,4092.47,3930.29,4140.65,3897.38,4022.24,4044.29,3999.17,4026.75,100.7236,23.7724,4023.4033,4047.6367,4002.5167,4068.5233,3978.2833,4092.7567,3957.3967,2026-W25,4219.9633,4318.0267,4057.7067,4480.2833,3959.6433,4578.3467,3797.3867,2026-W25,4226.8667,4311.1233,4071.5133,4466.4767,3987.2567,4550.7333,3831.9033,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4220.62,3959.13,4595.21,3959.13,4210.71,3959.13,4595.21,3959.13
XAUUSD,2026-06-29,62,2026-06-26,4081.22,4028.75,4096.07,3983.14,122.6664,100.0,4053.4767,4123.8133,4010.8833,4166.4067,3940.5467,4236.7433,3897.9533,4057.19,4096.07,4045.08,4071.57,103.3971,100.0,4070.9067,4096.7333,4045.7433,4121.8967,4019.9167,4147.7233,3994.7533,2026-W26,4086.99,4214.85,3953.36,4348.48,3825.5,4476.34,3691.87,2026-W26,4080.47,4201.81,3950.23,4332.05,3828.89,4453.39,3698.65,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4220.62,3959.13,4595.21,3959.13,4210.71,3959.13,4595.21,3959.13
XAUUSD,2026-06-30,63,2026-06-29,4016.68,4079.2,4086.14,4000.66,119.7207,45.8148,4034.4933,4068.3267,3982.8467,4119.9733,3949.0133,4153.8067,3897.3667,4037.84,4044.58,4000.66,4015.84,99.4107,44.5748,4020.36,4040.06,3996.14,4064.28,3976.44,4083.98,3952.22,2026-W26,4086.99,4214.85,3953.36,4348.48,3825.5,4476.34,3691.87,2026-W26,4080.47,4201.81,3950.23,4332.05,3828.89,4453.39,3698.65,2026-05,4559.9033,4753.4567,4346.4367,4966.9233,4152.8833,5160.4767,3939.4167,2026-05,4571.71,4738.64,4378.67,4931.68,4211.74,5098.61,4018.7,4198.35,3959.13,4595.21,3959.13,4144.73,3959.13,4595.21,3959.13
XAUUSD,2026-07-01,64,2026-06-30,4007.59,4018.17,4063.44,3943.08,114.585,0.0,4004.7033,4066.3267,3945.9667,4125.0633,3884.3433,4186.6867,3825.6067,4023.66,4063.44,4013.31,4016.21,90.3479,0.6595,4030.9867,4048.6633,3998.5333,4081.1167,3980.8567,4098.7933,3948.4033,2026-W26,4086.99,4214.85,3953.36,4348.48,3825.5,4476.34,3691.87,2026-W26,4080.47,4201.81,3950.23,4332.05,3828.89,4453.39,3698.65,2026-06,4165.5133,4387.9467,3785.1567,4768.3033,3562.7233,4990.7367,3182.3667,2026-06,4163.5933,4368.0567,3811.7467,4719.9033,3607.2833,4924.3667,3255.4367,4115.19,3943.08,4595.21,3943.08,4096.07,3959.13,4595.21,3959.13
